Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
64,1,52539,69120,69119,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20500,NEXT_MONTH
64,2,52539,69120,69119,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20500,NEXT_MONTH
64,1,52539,88421,88420,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20750,NEXT_MONTH
64,2,52539,88421,88420,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20750,NEXT_MONTH
64,1,52539,69122,69121,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21000,NEXT_MONTH
64,2,52539,69122,69121,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21000,NEXT_MONTH
64,1,52539,88423,88422,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21250,NEXT_MONTH
64,2,52539,88423,88422,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21250,NEXT_MONTH
64,1,52539,69124,69123,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21500,NEXT_MONTH
64,2,52539,69124,69123,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21500,NEXT_MONTH
64,1,52539,88425,88424,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,21750,NEXT_MONTH
