Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
1,2,45350,54802,54801,1,500,2,0,0,0,0,0,0,0,0,CANBK,33000,NEXT_MONTH
1,1,45350,54827,54824,1,500,2,0,0,0,0,0,0,0,0,CANBK,34000,NEXT_MONTH
1,2,45350,54827,54824,1,500,2,0,0,0,0,0,0,0,0,CANBK,34000,NEXT_MONTH
1,1,45350,54833,54828,1,500,2,0,0,0,0,0,0,0,0,CANBK,35000,NEXT_MONTH
1,2,45350,54833,54828,1,500,2,0,0,0,0,0,0,0,0,CANBK,35000,NEXT_MONTH
1,1,45350,54839,54834,1,500,2,0,0,0,0,0,0,0,0,CANBK,36000,NEXT_MONTH
1,2,45350,54839,54834,1,500,2,0,0,0,0,0,0,0,0,CANBK,36000,NEXT_MONTH
1,1,45350,54841,54840,1,500,2,0,0,0,0,0,0,0,0,CANBK,37000,NEXT_MONTH
1,2,45350,54841,54840,1,500,2,0,0,0,0,0,0,0,0,CANBK,37000,NEXT_MONTH
1,1,45350,35406,35405,1,500,2,0,0,0,0,0,0,0,0,CANBK,38000,NEXT_MONTH
1,2,45350,35406,35405,1,500,2,0,0,0,0,0,0,0,0,CANBK,38000,NEXT_MONTH
1,1,45350,36554,36553,1,500,2,0,0,0,0,0,0,0,0,CANBK,39000,NEXT_MONTH
1,2,45350,36554,36553,1,500,2,0,0,0,0,0,0,0,0,CANBK,39000,NEXT_MONTH
1,1,45350,37701,37700,1,500,2,0,0,0,0,0,0,0,0,CANBK,40000,NEXT_MONTH
1,2,45350,37701,37700,1,500,2,0,0,0,0,0,0,0,0,CANBK,40000,NEXT_MONTH
1,1,45604,44582,44572,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,34000,NEXT_MONTH
1,2,45604,44582,44572,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,34000,NEXT_MONTH
1,1,45604,40958,40957,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,36000,NEXT_MONTH
1,2,45604,40958,40957,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,36000,NEXT_MONTH
1,1,45604,40147,40145,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,38000,NEXT_MONTH
1,2,45604,40147,40145,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,38000,NEXT_MONTH
1,1,45604,39833,39832,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,40000,NEXT_MONTH
1,2,45604,39833,39832,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,40000,NEXT_MONTH
1,1,45604,76621,76620,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,42000,NEXT_MONTH
1,2,45604,76621,76620,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,42000,NEXT_MONTH
1,1,45604,76623,76622,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,44000,NEXT_MONTH
1,2,45604,76623,76622,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,44000,NEXT_MONTH
1,1,45604,76625,76624,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,46000,NEXT_MONTH
1,2,45604,76625,76624,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,46000,NEXT_MONTH
1,1,45604,76639,76638,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,48000,NEXT_MONTH
1,2,45604,76639,76638,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,48000,NEXT_MONTH
1,1,45604,76641,76640,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,50000,NEXT_MONTH
1,2,45604,76641,76640,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,50000,NEXT_MONTH
